e_score,s_score,g_score,total_score,ticker_year,doc_vector
8.1,13.0,5.95,27.05,IEX_2022,"[ 5.35045326e-01 -1.66321945e+00  9.59759772e-01  2.61725807e+00
 -1.23547614e+00  9.01199102e-01  2.77422214e+00  1.10033825e-01
 -3.54778385e+00  1.37173104e+00 -7.40664780e-01  2.71747303e+00
 -1.39654207e+00 -3.94603685e-02  1.69261813e+00 -1.03021419e+00
  5.27350903e-01  2.54137897e+00 -1.69288313e+00  1.83493321e-04
  9.57294762e-01  8.55064869e-01  7.46724755e-02 -2.23231003e-01
 -1.06764400e+00  3.21952134e-01  1.18478334e+00 -1.07192540e+00
 -4.78477597e-01 -3.08161330e+00  2.13096857e+00  1.64524138e+00
 -2.08771169e-01 -6.68042377e-02 -1.66512811e+00  9.83155966e-01
 -1.07835555e+00 -1.50936019e+00  3.74836832e-01  1.45157611e+00
  2.04442835e+00 -2.02343965e+00  1.02355945e+00 -2.46970654e+00
  6.16354644e-01  1.58394370e-02 -9.89708781e-01  3.19978666e+00
 -7.92193949e-01 -4.17923361e-01  8.55831802e-01  1.53454542e+00
  1.29063189e+00 -2.96382487e-01 -3.01708150e+00 -4.48167056e-01
 -2.02365685e+00 -8.52700889e-01 -3.61724830e+00  1.30133772e+00
  1.33313513e+00 -1.38436198e+00  3.74701858e+00 -8.13800335e-01
 -2.67585731e+00 -1.04398513e+00  1.43894601e+00  5.81444025e-01
  4.52542067e-01 -2.68317223e+00 -1.19610198e-01 -9.78542626e-01
 -2.73064089e+00 -1.65403992e-01 -6.95435584e-01  4.29393589e-01
 -2.08695126e+00 -2.43394542e+00 -1.57749367e+00 -6.18270397e-01
  1.31528544e+00  2.23830387e-01 -1.49942470e+00 -2.32106400e+00
  1.03774118e+00  3.47658324e+00  4.23480034e-01 -3.34040046e-01
 -1.92454720e+00 -3.50161016e-01  1.07869995e+00  2.80208325e+00
 -8.40109527e-01  2.06980869e-01  1.65047479e+00  2.65618539e+00
 -5.41737340e-02 -7.26550758e-01 -3.32906425e-01  2.28667021e+00]"
0.05,9.99,6.06,16.15,IPG_2019,"[-0.03788068 -0.4049278  -1.5799118   2.0166717   0.09107901 -2.4755929
 -1.3341819   0.8453015   0.8983173  -0.84813654  1.7744035  -0.7120635
  1.7985815  -2.2671738   0.92752063 -1.4775177  -1.8981997   0.31848088
 -1.0899594  -1.1142071  -3.4346492   0.4726395  -4.239164   -1.0700629
 -1.6719813  -0.5003283  -1.442736   -0.80031985  1.7851536  -0.8082798
  2.032847    1.4066038   1.560968    1.4944445  -2.3797915  -1.0634907
 -1.3670305  -1.7300453  -1.9561292  -2.2447977  -0.64972407  2.2019
  1.1797788  -0.6157651  -3.2861266   1.5423235  -0.1306449   1.818723
  4.1030126   0.5539115   0.25083986 -1.8262502  -1.4566871  -2.5609055
 -0.0297948   4.314372    4.9422812   1.2573985   0.39092904  0.7930987
 -1.7447404   1.6841183  -0.5733036   0.08622987 -0.15251394 -1.2136714
 -0.24306332 -1.6104934  -1.4452927  -0.0887313  -2.710566    1.673849
  0.6416368  -0.11179675 -2.0529354  -0.46122986 -0.3333094   0.62884337
 -0.9440589  -1.7440636   3.1054583   2.3403058  -2.2340503   0.9549735
 -1.3726308  -2.1576247  -0.22221355  0.42966264  1.3406305   2.0950575
  1.5485891  -0.5858289  -2.0142813  -2.0678873   2.2162993   2.8731673
 -1.5864594  -1.049295    0.7353605   3.1060178 ]"
0.05,10.0,5.96,16.02,IPG_2020,"[-0.46815938 -0.01587711 -0.14133382  1.6616994  -0.8081586  -2.759464
 -1.3196051  -0.11421558 -0.18010034 -0.6117218   0.7696061   0.5735344
  1.3463607  -1.1390682   0.1680566  -1.333253   -2.0316968  -0.94352645
 -0.5010798  -0.2734428  -2.6923516   0.96795255 -3.0897923  -1.5276653
 -1.3978878  -0.4052038  -1.382487   -0.77461165  1.3168802  -1.2518231
  2.4797246   1.5324457   0.11625074  0.32162303 -3.3142211  -0.47171807
 -1.4808418  -2.1461384  -1.3427837  -1.6983929  -0.34643796  1.6753604
 -0.22229598 -1.6903467  -2.7191117   0.53727543 -0.48941135  0.84824705
  3.80715     0.26645416 -0.48211923 -2.7772832  -0.7371759  -1.9235842
  0.04934041  3.4667823   5.6422844   1.7655966  -0.06635341  0.08389371
 -1.1063472   1.7057272  -0.15875687 -0.02140845 -0.47323817 -1.7705234
  1.3960223  -0.49075666 -2.1423192  -0.09518747 -1.0319072   1.1979829
  1.0140798  -0.29531395 -0.3574249  -0.8906463  -0.5341333   0.46131822
 -1.8388443  -0.5109021   1.5123367   1.2100319  -2.501998    0.14573123
 -1.1869723  -2.0172868  -0.36975238  1.1839483   1.380237    1.1418985
  1.3638023  -0.9948795  -2.137104   -1.5599303   1.5769019   2.9157553
 -1.9326184   0.169011    1.2895046   2.4562871 ]"
0.05,9.69,5.98,15.73,IPG_2021,"[-2.0045702  -0.2417054  -0.3706219   0.939491    1.0595949  -1.9243542
 -0.5135486  -0.31242278 -0.1964918  -0.9867969  -0.88742226 -0.34212667
  2.2404625   0.91203266  0.10151526 -2.245495   -1.7084863  -1.1022215
 -1.5675665   0.62389517 -2.1900487   2.2347257  -2.4164834  -2.1580307
 -1.4505241  -0.90836674 -1.4938074  -1.480376    1.0704043  -2.68366
 -0.7287269   1.3790687   0.11451421  0.95990956 -3.0540118   2.3831909
 -1.8826811  -1.5552726  -1.7564671  -0.9042761  -1.7019361   1.6778077
 -0.7823142  -2.172036   -1.6053083   0.28321692 -0.52753764 -0.48159945
  3.0377662   0.98208356 -1.6950885  -2.6840203  -0.8342377  -1.0391186
  0.6384787   1.4610027   3.1620066   1.9385242  -0.6474043   0.23065746
 -0.8745277   1.1493797  -0.80387443 -0.2415594   0.938001    1.7452257
  2.8037665  -0.7674469  -1.7416793   1.0842772  -0.14203118  1.4346706
  1.3393826  -1.6614861   0.86138046 -0.09411048 -1.6545223  -0.2039775
 -0.05491831 -0.7013835   1.8000079   2.0509496  -2.9546003  -0.92391723
 -0.9942978  -2.0787039  -0.42848983  0.9712632   1.5573081   1.0749619
 -2.4667068   0.10905327 -1.0701208  -1.7613512   1.2394564   1.2291898
 -1.509138   -0.05886964  1.5429108   1.7828778 ]"
1.77,15.29,8.33,25.48,IQV_2019,"[-1.104229    0.12013968  0.682071    2.0670183  -0.39727095 -0.4384281
 -2.6756854   1.4534918   0.21596457 -0.35785222 -1.3613868   2.0078094
  1.5442233   0.57107615  0.39612404  1.7577769  -0.57044387  1.3814514
 -0.59747475  0.6092627  -0.8716596  -0.3000437  -0.8867157   0.35000527
  0.37502432  0.4044863  -2.8042638  -0.91907334  1.6941371   0.5853837
  1.2136391   1.3691778  -4.058465   -0.20624128  0.86432785  0.5533357
 -2.2740455  -2.9509127  -3.2094226   0.04961511 -0.20313668 -2.869243
 -1.1667764  -4.48008     1.4162838  -0.86470836  0.56490993  1.2161503
 -1.2035121  -2.2620885  -2.3471773  -0.12611423 -1.3926798  -0.4567656
  0.38523814  1.3452793   1.0447237  -0.9399664  -2.019477    2.7496388
  1.0550848   1.1125379   0.01028957  0.05656077 -0.04637716 -1.6573192
  1.0259058  -0.6086607  -2.9028118  -1.196662   -0.19401386 -0.56447005
 -0.59682155  0.2314138  -1.6166962  -1.0564811  -1.3629353  -0.36220917
  1.259181   -0.08093657 -1.5249437  -0.732591   -1.4923049   0.1906164
  1.0233043   1.5190688  -2.7223759  -0.48658884  0.36586392  1.517074
  0.23170523  0.21856576 -1.4213976  -0.9676392   0.24475983 -0.0388589
 -3.0206885  -0.78792834  1.727745    3.0991752 ]"
1.67,14.74,7.86,24.26,IQV_2020,"[ 1.2386713  -1.7275609  -0.04851657  0.699933    1.1085469  -1.3873943
 -3.058278   -0.17660391 -1.532974   -0.4651053   0.04333162  2.7766206
  1.677959    1.8286302   0.78477687  1.5926152   0.43492103  0.7024101
 -1.4411114   1.3899058  -0.37045398  0.43070406 -0.8462895   1.0350876
  0.622175   -2.0757658  -2.66847    -1.1207402   0.73727876  1.2315352
  2.1592665   2.086976   -2.637771    0.07583379  0.0045733   0.8868491
 -1.4278724  -4.418108   -1.7894328  -0.05977237  0.2600122  -1.933848
 -0.51549065 -4.084076    0.09862032 -1.2662479   0.78948146  1.3472093
 -0.63321495 -2.6935275  -2.8113172  -1.0124046  -1.9150888  -0.20681107
  1.0754286   0.66313934  1.5706334   0.31125438 -2.106968    2.0650148
  1.447656    0.06687878 -0.19148612  0.1385209   0.89630204 -1.8451291
  1.3325605   0.66010416 -1.2388254  -0.21856639 -0.57773507 -1.0662715
  0.5935223  -1.229805    0.8224075  -1.2908263  -1.3326731  -0.04199209
  0.33635148  0.909478   -3.0935345   0.90567255 -1.111275    0.3189547
  1.2482237   1.0820471  -3.0012045  -0.9198465   0.6022499   1.8326277
  0.09367016  1.3042027  -2.7459927  -1.839953    1.2949948   0.2264348
 -3.9203079   0.08581411  1.1459172   2.4668972 ]"
1.47,12.23,7.09,20.79,IQV_2021,"[ 0.56171644 -1.4273635   0.11479055  0.5778716   0.17763029 -1.4253877
 -2.755135    0.40993893 -1.0745391  -0.3053056   0.53512883  1.6289207
  2.2312837   1.2808717   0.7701357   2.051933   -0.33130658  1.4488314
 -1.597786    1.6651003  -0.47881112  0.4692091  -1.6786598   1.3978884
  0.5079164  -0.7493231  -2.9861383  -1.1609452   0.67362463  0.7242707
  1.4580462   2.8074725  -2.8951333  -0.40407574  0.03291247  0.61066437
 -1.0911349  -4.0118217  -2.2904208   0.11553339  0.61341566 -1.1113966
 -0.49153465 -4.443379    0.25892112 -1.4433221   0.717969    1.2908219
 -0.4693781  -2.422776   -1.5478693  -1.315613   -1.3985993  -0.20450686
  0.24609025  1.8657138   1.3262614   0.85239077 -1.5483967   1.8564701
  1.7450897   1.1612597  -0.14364351  0.5814621   0.8303151  -1.2224509
  1.0363368   0.45065695 -1.014674   -0.09577522 -0.05660696 -0.91443056
 -0.02985018 -0.529582    1.0372592  -0.7543352  -1.1028447  -0.9971697
  0.76609224  0.85559356 -2.088576    0.792825   -0.16640308 -0.9176625
  0.5555857   0.5658902  -2.7392135  -1.1383408   1.175598    1.7863468
 -0.5672975   0.06122565 -2.9180346  -1.9782623   0.42580464 -0.39276263
 -3.698281    0.39543435  1.0827136   1.5009432 ]"
4.64,9.31,6.29,20.23,ITW_2020,"[-1.3528806e+00 -1.3478756e+00 -1.0744389e+00  1.7708421e-01
  2.3468469e-01  9.8418450e-01 -1.1464999e+00 -3.4614153e-02
  6.7594945e-01  4.5140572e+00 -1.2769620e+00  1.8850104e+00
 -1.1217939e-03 -2.1531792e+00  9.7876287e-01 -2.3952215e+00
 -3.8569465e-01 -7.6173419e-01 -1.6987109e+00  2.8413332e-01
  2.7275221e+00 -4.4270638e-01 -9.3394482e-01 -4.5679631e+00
 -5.9760630e-01  1.7187839e+00  4.0371293e-01  1.6680714e-01
 -6.9454950e-01 -3.2205853e+00  2.0894690e+00 -3.1028688e+00
 -7.5364733e-01  2.0599921e+00  8.9094692e-01  3.7990719e-01
  2.2420123e+00 -2.2279680e-01 -3.6111431e+00 -7.7862346e-01
  1.5108182e+00 -2.8241644e+00  2.3499403e+00 -5.2531379e-01
  3.1701026e+00 -1.0335325e+00 -1.6590444e+00  9.1303045e-01
  2.4976827e-01  8.0268538e-01 -2.5917583e+00  3.4179204e+00
  2.1798739e-01 -8.3375347e-01 -2.4157631e+00 -1.1138465e+00
 -2.0700901e+00 -3.7135342e-01 -4.0903573e+00  3.0492034e+00
  1.8279022e+00  3.4643118e+00  2.4593270e+00 -1.7347834e+00
 -9.0489113e-01  1.2817118e-02  3.9512685e-01 -2.4454031e+00
  1.0046600e-01 -2.3103652e+00  7.1906573e-01  1.0399004e+00
 -1.1980104e+00 -3.0148053e+00  4.6070448e-01 -5.4912344e-02
 -9.6975559e-01 -3.3936026e+00 -2.0680835e+00 -6.7171097e-01
  5.3955418e-01  5.4664832e-01 -1.0819359e+00 -8.9752324e-02
  6.3712108e-01  2.1855726e+00  4.1918379e-01  7.9369593e-01
  3.7093658e+00 -7.3235840e-01  7.2120607e-01  4.3188357e+00
  2.6145241e-01  1.5205100e+00  8.4932995e-01  1.2223816e+00
 -4.5909819e-01 -2.6510704e+00  1.4085786e+00  6.3870567e-01]"
4.27,8.87,6.44,19.56,ITW_2021,"[-3.5268784e+00  1.5023793e+00 -2.8060198e-01 -2.2027814e-01
  3.6039164e+00 -4.4443588e+00 -3.7792864e+00  2.5571343e-01
  5.0347451e-02 -8.5152495e-01 -8.5239363e-01  3.1378446e-03
  2.0568285e+00 -1.6056340e+00 -1.2155693e+00 -1.3713924e+00
 -3.6984951e+00 -3.0643709e+00 -1.7263069e+00 -1.3449416e-01
 -1.2043626e+00 -7.0780772e-01 -1.8750044e+00 -1.0106031e+00
 -1.2425462e+00 -9.0416300e-01 -1.1507480e+00 -4.0256509e-01
  2.0385287e+00 -6.6963148e-01 -2.8590622e+00 -8.4022515e-02
 -1.3146162e+00  1.7564498e+00 -2.7636359e+00 -4.5574906e-01
 -1.3376019e+00 -2.7395759e+00 -6.6646564e-01 -1.7523659e+00
 -2.2003253e+00  1.0333927e+00 -1.6429124e+00  1.6364555e+00
  6.8932819e-01 -1.1814507e+00 -2.1961727e+00  3.2513726e-01
  4.8941274e+00  1.3371289e+00 -9.7567219e-01 -2.0287025e+00
 -3.4158400e-01 -2.0488982e+00  5.9862322e-01  1.3667401e+00
  1.2123898e+00  5.1809902e+00 -4.7418779e-01 -1.9052405e+00
 -6.7166552e-02  4.4364491e+00  1.9900594e+00 -1.6606624e-01
  2.0979254e+00  2.9479353e+00  8.0870152e-01  1.3179392e+00
  2.0910044e-01  5.0641733e-01 -1.4954802e-01 -2.1704347e+00
  9.6088633e-02 -1.1689786e+00  8.0703622e-01  1.7890902e+00
  1.8204615e+00 -2.6389937e+00 -4.4979122e-01  1.6887527e+00
  2.5467720e+00 -6.3530743e-01 -2.4965472e+00 -1.4633343e+00
 -4.1000479e-01 -2.6461291e+00  7.6961690e-01 -2.3601012e+00
  1.4218892e+00  1.3676466e+00 -2.3399799e+00  8.6505181e-01
 -1.1528593e+00  2.1534017e-01 -1.8672009e+00 -1.9659329e-02
 -8.7849218e-01 -5.3047705e-01  2.1696029e+00 -1.1163368e+00]"
4.36,9.14,6.43,19.93,ITW_2022,"[-2.1070561  -2.0686078  -0.6591433  -0.11168969 -0.62949044  0.7799356
 -0.579022    0.11390807  0.48039347  4.808951   -2.0054586   2.2210982
 -0.37546378 -1.8346157   1.8242186  -3.2725778   0.8094478  -0.6425932
 -1.9972848   0.92685294  2.1021621   0.270771   -1.6845521  -4.331868
 -0.10916179  2.0973434   2.2124703   0.26008168 -1.8571082  -2.470497
  2.3459206  -2.093101    0.46948183  2.4677346  -0.20822334 -0.34186316
  0.7746317  -0.68549687 -2.497813   -0.5612961   2.0401082  -4.3010855
  1.6586008  -0.9497129   4.12624    -0.77608114 -2.5534027   1.3114927
  0.5574351   0.22591294 -1.9256716   3.2754006   0.23013425 -0.11359251
 -2.4322393  -1.1795791  -1.3135805   0.41396308 -2.7202098   3.466743
  2.5574603   3.5235212   2.1329136  -2.4558034  -1.2797999  -0.73190403
  1.0375627  -2.006618    0.026662   -1.7259778  -0.12956645  0.88416463
 -3.0476909  -2.4929464   0.06368043 -0.5510398  -0.6360007  -3.347337
 -0.7317752  -0.46143925  1.5259895   1.588767   -0.72927606 -0.46685383
  0.4218909   2.8611617   1.6849139   0.12116264  2.781441   -1.6497822
  0.7589672   3.7488675   0.27860045 -0.07534888  0.79717344  1.5461423
 -0.15254892 -2.512854    1.0823966   0.76687837]"
7.0,11.78,6.52,25.29,ITW_2023,"[-1.5725259e+00 -2.1507154e+00 -1.7562122e+00 -1.2878460e+00
 -1.2284323e+00  2.8632185e-01 -1.3005568e+00  1.2096372e+00
  2.8434888e-01  4.5136495e+00 -2.3957601e+00  2.5237873e+00
 -1.1850795e+00 -2.0356779e+00  1.7289810e+00 -3.0922341e+00
  1.6425269e-02 -1.1063787e+00 -2.4553251e+00  1.4040060e+00
  3.4195979e+00 -5.8348817e-01 -1.0343891e+00 -3.9858201e+00
  3.7905186e-01  7.8347987e-01  2.6946156e+00  2.8374135e-01
 -9.2886758e-01 -2.9942536e+00  2.2024753e+00 -2.9830153e+00
  7.6896220e-01  2.6225827e+00  2.5315684e-01  1.6533455e-01
  6.0845065e-01 -2.3248007e-03 -3.2723179e+00 -2.6677823e-01
  2.7706590e+00 -2.5468369e+00  1.6144370e+00 -6.9031405e-01
  3.9535654e+00  4.0446663e-01 -3.2378206e+00  1.2592250e+00
  9.2596710e-01 -7.9427540e-01 -2.0882781e+00  3.9400344e+00
  1.3329937e-01  4.0106297e-01 -3.4299946e+00 -6.1985832e-01
 -5.1610100e-01 -8.0834879e-03 -2.8436940e+00  3.4396551e+00
  3.1274345e+00  2.3737423e+00  2.4768462e+00 -2.6548314e+00
 -1.5590482e+00 -9.1858387e-01  1.9750003e+00 -1.5823703e+00
 -1.1241674e+00 -2.5538926e+00 -3.3703765e-01  1.0692790e+00
 -1.2871643e+00 -1.9644508e+00  3.9040595e-01  5.3531891e-01
 -4.0024337e-01 -3.2020774e+00 -1.2790710e+00 -1.1491323e-01
  2.0573249e+00  1.4721607e+00 -9.3790394e-01 -7.3079520e-01
  6.4273357e-01  3.1161289e+00  6.6377503e-01  2.3117980e-01
  3.0738940e+00 -2.3084748e+00  7.0598371e-02  3.9930208e+00
  2.9656368e-01 -2.5372988e-01  1.9332761e+00  1.6305563e+00
  6.2526447e-01 -2.2859237e+00  2.1916635e+00 -3.1471893e-01]"
1.47,14.46,10.93,26.29,IVZ_2018,"[-1.7104681e+00  1.1877072e+00 -1.3961728e+00  1.3624710e+00
  1.7095605e+00 -3.6820893e+00 -3.1698141e+00  4.1037843e-01
 -6.5157013e-03 -1.3138698e+00 -1.6443462e+00 -1.1397272e-01
  1.3499109e+00 -5.2773488e-01 -6.9672877e-01 -6.8916923e-01
 -9.8190236e-01 -2.4440811e+00 -2.7635488e-01  6.6340935e-01
 -1.3563982e+00 -6.6818103e-02 -3.2213583e+00  1.1045078e+00
 -2.5405656e-03 -2.6293697e+00 -1.8389763e+00 -1.6174642e-03
  2.8471937e+00  5.1733565e-01 -4.3081146e-01  6.3439107e-01
 -7.5671303e-01  1.5685959e+00 -9.8866624e-01 -1.2556766e+00
 -2.8852594e+00 -2.0310729e+00 -2.3210242e+00 -2.8631687e+00
 -2.1539789e-03 -8.5700142e-01 -6.3200027e-01  3.4472778e-01
  2.4787965e+00  9.6137983e-01  3.5779405e-01  8.7368056e-02
  3.2116241e+00 -7.5657696e-01 -7.2358215e-01 -9.6971434e-01
  1.3402243e-02 -3.2738676e+00  1.0040051e+00  1.6611367e+00
  1.7466382e+00  1.1301135e+00  2.1129067e-01 -8.2851112e-01
 -7.2135329e-01  5.9911652e+00 -7.6134467e-01  2.1991917e-01
  8.2877547e-01 -1.1609591e+00 -1.3857613e+00  1.8415878e+00
 -6.6379499e-01  1.0757936e+00 -3.5645285e+00  1.4838333e-01
  4.9244723e-01  1.8430238e+00 -3.1476665e+00  1.5735906e+00
 -1.2564318e+00  2.1140300e-01  2.5899224e+00 -1.2080715e+00
  2.1820900e+00  5.8996543e-02 -2.4145722e+00 -1.2716761e+00
  2.7355212e-01 -2.6608982e+00  3.5745516e-02 -2.4273183e+00
 -1.1377587e+00  1.7292883e+00 -4.7537708e-01  1.5306044e-01
 -1.2754153e+00 -1.6104013e+00  6.5727776e-01  9.2027676e-01
 -3.3954604e+00 -9.4861293e-01  2.8511815e+00  4.0459251e+00]"
1.49,14.47,10.68,26.13,IVZ_2019,"[-3.2374084  -0.45589828 -0.0884276  -0.6183669   0.39767537 -4.3699145
 -2.0072877   1.2583486   2.2726686   0.28292203 -0.7306927   1.8717813
  0.8033091   0.17423469 -0.40638676 -1.6491295  -0.17385657 -1.116085
  0.30767933 -2.537465   -2.8953633  -0.727976   -2.4173973   1.6297542
  0.6305776  -2.3379037  -4.0065236   0.5337342   5.0662847  -1.1713604
 -3.1015975  -0.4193882  -2.5807524   0.4710785  -1.2336754   0.3372365
  2.395858   -3.7169642  -1.7093009  -3.6483517   0.74160093  0.7917013
 -3.3339303   1.484637    3.0677269  -1.2146684   0.30744407  0.86447626
  2.0537016   2.5193727  -2.866008   -0.90732414  2.8361368  -0.8908082
  1.4170243  -0.7647168   1.2357202   3.1929634   1.3819726   0.31637713
  2.3230395   4.8723598   0.9874539   1.6245816   2.9047644   1.4549644
  0.7794647   2.2451427   1.1195735   2.3657749  -1.9873682   0.9368545
  2.1292212   2.9723482  -1.9377385   2.8323643  -0.53879344 -3.7510183
 -1.566418   -0.08173117  2.0326998  -1.8251776  -1.045005   -2.1721985
 -0.6853582   0.46725768  2.8723388   0.00952068 -1.4547235   1.1356119
 -0.985923   -1.2629772  -2.0497227  -2.9167144  -0.37621847 -0.52690583
 -2.5148158  -3.182672    1.3363721   4.117941  ]"
1.8,12.93,10.41,25.14,IVZ_2021,"[-4.6939006   0.60362715  0.16462193 -0.8863766   0.90951663 -4.5856133
 -1.6252937  -0.02672179  0.9553352   1.7942301  -0.5554684   2.873529
  1.7973776   0.9053058  -1.6025819  -1.9645158  -1.0486968  -2.6652684
 -0.04702769 -3.1418595  -3.3608415  -1.2722175  -2.1522286   2.1712377
 -0.05971249 -4.3880215  -4.3388743   0.7720855   4.9367576  -1.2649018
 -4.2276716   0.7049904  -1.8629861   0.51453173 -3.487339    0.5322347
  3.2792096  -3.7003493  -2.564273   -4.4865284   0.8081731   0.73632896
 -3.1634223   0.88950205  2.0184166  -1.5899061  -0.2907637   1.0930359
  1.8349476   4.5227895  -4.215904   -2.9591868   2.4134276  -0.99168074
 -0.2417117  -0.286064    2.100354    3.084095    1.704309    1.0306249
  2.7107568   5.502362    0.6705379   0.60372645  2.8117027   0.32462507
  1.3934172   2.8453877   1.7937784   1.5692364  -1.7076855   0.08376224
  3.1613545   4.3458405  -1.1684967   4.6222186  -0.6568335  -2.9142559
 -1.0886756  -0.91482514  1.1824051  -0.9950482  -0.23414312 -4.391409
 -0.47478828 -0.7632446   2.4526982  -0.51508814 -0.539594    2.06976
 -3.236517   -0.525744   -2.5953226  -2.4152455  -0.6756095   0.5858745
 -1.9946334  -3.63725     0.29417545  2.3403206 ]"
6.0,5.12,7.37,18.3,JCI_2019,"[ 0.7026849  -1.9487785   1.0427042   3.06027    -1.8620292  -1.4977257
 -2.1683507   0.13121793  1.2932279   0.29899368  1.8359956  -1.6080881
 -1.3697437  -1.29833     0.99275565  0.12765713 -0.5086187  -2.3334394
  0.69429845 -4.968358    3.3154168   0.7642658  -0.6164525  -1.4877892
 -1.4538084  -2.012876    1.5139881  -2.5610394   0.6396491  -0.37907293
  0.16816312 -1.055546    1.6562768   2.0644474  -0.5720803  -2.0414524
 -0.29056105 -0.45831043 -0.78504694 -0.18755685  4.255508    0.65701365
  0.44781825 -2.2284606   2.973749   -1.480965    2.0202215   2.124672
  0.459516   -4.78756     1.8882166   0.6018423   0.7170936  -1.3101233
 -1.3874596   4.5831385  -0.16108344 -1.524095   -1.5072665  -1.7364366
 -0.7369376   3.3807223  -0.2071866   0.9800544  -3.5505543  -1.2512326
  3.3153727  -0.7980686  -2.6348436  -0.83660454  0.24410638 -2.14065
 -2.8331494   0.8484323  -3.7054257   1.8010533   1.9633037  -1.8681681
  1.6697452   0.39404026 -1.879295    0.01390989 -1.002755    0.26105878
  3.2472677   0.1372355   0.13373996 -1.4631488   1.0856721   0.8108646
  0.20874953  2.4978998   2.4934206   0.31070158  0.29995775 -0.78262484
  1.1474324  -3.2366369   3.1379876  -1.3742185 ]"
6.25,4.73,6.76,17.74,JCI_2020,"[-0.37918338 -1.5269876  -0.24167456  2.3852787  -1.0433059   0.28459063
 -1.9411857   0.9596445   0.38090327  0.76458186  2.4999304  -1.398246
 -1.847355   -1.41108     1.4174229   0.10019907 -0.935232   -1.4445457
  1.244389   -4.271485    3.153243    2.1777463  -0.59499556 -0.71230173
 -2.0717337  -2.5695438   1.3852577  -2.866446    1.1256298  -0.4867008
  0.37273905 -1.4982117   2.3410072   2.5532064  -1.9485488  -1.2406479
 -0.7588508  -0.49976525 -0.11414094 -0.07235795  4.215501    1.3570085
 -0.12851596 -0.9060255   2.6837955  -1.5953209   2.3143005   1.699498
  0.16495194 -4.965293    0.4557183   0.08885328 -1.0231457  -0.7042239
 -0.55047774  4.2938094   0.48769507  0.39311162 -0.9380856  -1.2016944
  0.20479828  4.0842824   1.0878493   0.95123935 -4.0234146  -0.55920094
  4.3264966  -0.8383938  -2.994336   -1.355338    0.9379807  -1.7468477
 -3.8750215  -0.18671864 -2.1802483   2.8436718   2.6723802  -3.2854013
  0.7738325   0.30070475 -1.4287149   0.13560295 -0.27475747 -0.41150215
  3.2496803   0.6631253   0.31457385 -1.4785683   1.7337452   0.6358
 -1.1740109   1.6145021   2.7135441  -0.99427766  1.3466964  -0.01714065
 -0.36366707 -2.7028246   3.9503622  -1.0349901 ]"
